"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1994","1994","USD","US Dollar","9","Billions",,,201.989,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1995","1995","USD","US Dollar","9","Billions",,,211.541,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1996","1996","USD","US Dollar","9","Billions",,,222.429,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1997","1997","USD","US Dollar","9","Billions",,,232.571,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1998","1998","USD","US Dollar","9","Billions",,,228.894,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","1999","1999","USD","US Dollar","9","Billions",,,246.475,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2000","2000","USD","US Dollar","9","Billions",,,259.995,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2001","2001","USD","US Dollar","9","Billions",,,251.952,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2002","2002","USD","US Dollar","9","Billions",,,251.511,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2003","2003","USD","US Dollar","9","Billions",,,292.998,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2004","2004","USD","US Dollar","9","Billions",,,335.836,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2005","2005","USD","US Dollar","9","Billions",,,383.179,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2006","2006","USD","US Dollar","9","Billions",,,431.764,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2007","2007","USD","US Dollar","9","Billions",,,477.199,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2008","2008","USD","US Dollar","9","Billions",,,484.818,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2009","2009","USD","US Dollar","9","Billions",,,445.313,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2010","2010","USD","US Dollar","9","Billions",,,501.431,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2011","2011","USD","US Dollar","9","Billions",,,552.47,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2012","2012","USD","US Dollar","9","Billions",,,570.109,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2013","2013","USD","US Dollar","9","Billions",,,574.887,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2014","2014","USD","US Dollar","9","Billions",,,564.62,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2015","2015","USD","US Dollar","9","Billions",,,511.056,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2016","2016","USD","US Dollar","9","Billions",,,508.26,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2017","2017","USD","US Dollar","9","Billions",,,544.915,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2018","2018","USD","US Dollar","9","Billions",,,576.577,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2019","2019","USD","US Dollar","9","Billions",,,576.031,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2020","2020","USD","US Dollar","9","Billions",,,563.666,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CAN","Canada","2021","2021","USD","US Dollar","9","Billions",,,661.276,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1993","1993","USD","US Dollar","9","Billions",,,15.01,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1994","1994","USD","US Dollar","9","Billions",,,16.977,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1995","1995","USD","US Dollar","9","Billions",,,20.749,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1996","1996","USD","US Dollar","9","Billions",,,22.308,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1997","1997","USD","US Dollar","9","Billions",,,20.762,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1998","1998","USD","US Dollar","9","Billions",,,21.578,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","1999","1999","USD","US Dollar","9","Billions",,,21.574,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2000","2000","USD","US Dollar","9","Billions",,,19.971,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2001","2001","USD","US Dollar","9","Billions",,,21.978,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2002","2002","USD","US Dollar","9","Billions",,,27.356,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2003","2003","USD","US Dollar","9","Billions",,,34.13,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2004","2004","USD","US Dollar","9","Billions",,,41.338,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2005","2005","USD","US Dollar","9","Billions",,,46.956,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2006","2006","USD","US Dollar","9","Billions",,,52.908,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2007","2007","USD","US Dollar","9","Billions",,,64.873,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2008","2008","USD","US Dollar","9","Billions",,,78.828,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2009","2009","USD","US Dollar","9","Billions",,,66.605,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2010","2010","USD","US Dollar","9","Billions",,,67.447,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2011","2011","USD","US Dollar","9","Billions",,,75.914,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2012","2012","USD","US Dollar","9","Billions",,,69.979,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2013","2013","USD","US Dollar","9","Billions",,,71.397,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2014","2014","USD","US Dollar","9","Billions",,,68.776,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2015","2015","USD","US Dollar","9","Billions",,,62.317,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2016","2016","USD","US Dollar","9","Billions",,,66.792,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2017","2017","USD","US Dollar","9","Billions",,,75.262,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2018","2018","USD","US Dollar","9","Billions",,,87.088,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2019","2019","USD","US Dollar","9","Billions",,,87.836,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2020","2020","USD","US Dollar","9","Billions",,,85.41,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CZE","Czech Republic","2021","2021","USD","US Dollar","9","Billions",,,95.342,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1965","1965","USD","US Dollar","9","Billions",,,3.011,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1966","1966","USD","US Dollar","9","Billions",,,3.54,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1967","1967","USD","US Dollar","9","Billions",,,3.921,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1968","1968","USD","US Dollar","9","Billions",,,4.452,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1969","1969","USD","US Dollar","9","Billions",,,4.998,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1970","1970","USD","US Dollar","9","Billions",,,6.295,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1971","1971","USD","US Dollar","9","Billions",,,7.615,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1972","1972","USD","US Dollar","9","Billions",,,9.115,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1973","1973","USD","US Dollar","9","Billions",,,11.972,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1974","1974","USD","US Dollar","9","Billions",,,13.932,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1975","1975","USD","US Dollar","9","Billions",,,15.027,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1976","1976","USD","US Dollar","9","Billions",,,16.981,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1977","1977","USD","US Dollar","9","Billions",,,19.193,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1978","1978","USD","US Dollar","9","Billions",,,23.997,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1979","1979","USD","US Dollar","9","Billions",,,28.701,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1980","1980","USD","US Dollar","9","Billions",,,29.518,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1981","1981","USD","US Dollar","9","Billions",,,25.404,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1982","1982","USD","US Dollar","9","Billions",,,24.071,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1983","1983","USD","US Dollar","9","Billions",,,25.155,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1984","1984","USD","US Dollar","9","Billions",,,25.192,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1985","1985","USD","US Dollar","9","Billions",,,27.515,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1986","1986","USD","US Dollar","9","Billions",,,40.638,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1987","1987","USD","US Dollar","9","Billions",,,51.178,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1988","1988","USD","US Dollar","9","Billions",,,54.579,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1989","1989","USD","US Dollar","9","Billions",,,51.753,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1990","1990","USD","US Dollar","9","Billions",,,61.4,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1991","1991","USD","US Dollar","9","Billions",,,60.983,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1992","1992","USD","US Dollar","9","Billions",,,67.466,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1993","1993","USD","US Dollar","9","Billions",,,65.117,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1994","1994","USD","US Dollar","9","Billions",,,72.664,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1995","1995","USD","US Dollar","9","Billions",,,86.006,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1996","1996","USD","US Dollar","9","Billions",,,87.656,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1997","1997","USD","US Dollar","9","Billions",,,81.095,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1998","1998","USD","US Dollar","9","Billions",,,83.732,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","1999","1999","USD","US Dollar","9","Billions",,,85.156,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2000","2000","USD","US Dollar","9","Billions",,,76.903,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2001","2001","USD","US Dollar","9","Billions",,,75.689,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2002","2002","USD","US Dollar","9","Billions",,,81.216,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2003","2003","USD","US Dollar","9","Billions",,,99.575,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2004","2004","USD","US Dollar","9","Billions",,,116.689,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2005","2005","USD","US Dollar","9","Billions",,,126.973,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2006","2006","USD","US Dollar","9","Billions",,,131.517,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2007","2007","USD","US Dollar","9","Billions",,,148.319,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2008","2008","USD","US Dollar","9","Billions",,,158.155,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2009","2009","USD","US Dollar","9","Billions",,,144.481,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2010","2010","USD","US Dollar","9","Billions",,,144.171,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2011","2011","USD","US Dollar","9","Billions",,,154.429,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2012","2012","USD","US Dollar","9","Billions",,,148.956,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2013","2013","USD","US Dollar","9","Billions",,,157.623,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2014","2014","USD","US Dollar","9","Billions",,,171.121,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2015","2015","USD","US Dollar","9","Billions",,,139.454,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2016","2016","USD","US Dollar","9","Billions",,,142.47,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2017","2017","USD","US Dollar","9","Billions",,,151.061,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2018","2018","USD","US Dollar","9","Billions",,,157.662,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2019","2019","USD","US Dollar","9","Billions",,,162.5,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2020","2020","USD","US Dollar","9","Billions",,,167.352,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","DNK","Denmark","2021","2021","USD","US Dollar","9","Billions",,,186.708,,
